"","Contexto","Elemento"
"9630","hypo - BGI (CHH context) - Upstream","Os05g0506000"
"9631","hypo - BGI (CHH context) - Upstream","Os05g0508500"
"9632","hypo - BGI (CHH context) - Upstream","Os05g0509500"
"9633","hypo - BGI (CHH context) - Upstream","Os05g0518200"
"9634","hypo - BGI (CHH context) - Upstream","Os05g0524732"
"9635","hypo - BGI (CHH context) - Upstream","Os05g0526200"
"9636","hypo - BGI (CHH context) - Upstream","Os05g0526532"
"9637","hypo - BGI (CHH context) - Upstream","Os05g0527100"
"9638","hypo - BGI (CHH context) - Upstream","Os05g0527200"
"9639","hypo - BGI (CHH context) - Upstream","Os05g0529900"
"9640","hypo - BGI (CHH context) - Upstream","Os05g0532800"
"9641","hypo - BGI (CHH context) - Upstream","Os05g0535400"
"9642","hypo - BGI (CHH context) - Upstream","Os05g0536900"
"9643","hypo - BGI (CHH context) - Upstream","Os05g0539800"
"9644","hypo - BGI (CHH context) - Upstream","Os05g0543000"
"9645","hypo - BGI (CHH context) - Upstream","Os05g0543700"
"9646","hypo - BGI (CHH context) - Upstream","Os05g0547100"
"9647","hypo - BGI (CHH context) - Upstream","Os05g0550300"
"9648","hypo - BGI (CHH context) - Upstream","Os05g0557500"
"9649","hypo - BGI (CHH context) - Upstream","Os05g0558900"
"9650","hypo - BGI (CHH context) - Upstream","Os05g0562200"
"9651","hypo - BGI (CHH context) - Upstream","Os05g0563000"
"9652","hypo - BGI (CHH context) - Upstream","Os05g0563300"
"9653","hypo - BGI (CHH context) - Upstream","Os05g0566900"
"9654","hypo - BGI (CHH context) - Upstream","Os05g0568000"
"9655","hypo - BGI (CHH context) - Upstream","Os05g0568300"
"9656","hypo - BGI (CHH context) - Upstream","Os05g0576600"
"9657","hypo - BGI (CHH context) - Upstream","Os05g0580600"
"9658","hypo - BGI (CHH context) - Upstream","Os05g0583000"
"9659","hypo - BGI (CHH context) - Upstream","Os05g0583500"
"9660","hypo - BGI (CHH context) - Upstream","Os05g0584200"
"9661","hypo - BGI (CHH context) - Upstream","Os05g0584400"
"9662","hypo - BGI (CHH context) - Upstream","Os05g0584450"
"9663","hypo - BGI (CHH context) - Upstream","Os05g0585700"
"9664","hypo - BGI (CHH context) - Upstream","Os05g0586900"
"9665","hypo - BGI (CHH context) - Upstream","Os05g0588800"
"9666","hypo - BGI (CHH context) - Upstream","Os05g0592400"
"9667","hypo - BGI (CHH context) - Upstream","Os05g0593800"
"9668","hypo - BGI (CHH context) - Upstream","Os06g0102300"
"9669","hypo - BGI (CHH context) - Upstream","Os06g0102800"
"9670","hypo - BGI (CHH context) - Upstream","Os06g0102900"
"9671","hypo - BGI (CHH context) - Upstream","Os06g0106500"
"9672","hypo - BGI (CHH context) - Upstream","Os06g0109600"
"9673","hypo - BGI (CHH context) - Upstream","Os06g0114300"
"9674","hypo - BGI (CHH context) - Upstream","Os06g0118700"
"9675","hypo - BGI (CHH context) - Upstream","Os06g0122200"
"9676","hypo - BGI (CHH context) - Upstream","Os06g0127500"
"9677","hypo - BGI (CHH context) - Upstream","Os06g0129400"
"9678","hypo - BGI (CHH context) - Upstream","Os06g0130400"
"9679","hypo - BGI (CHH context) - Upstream","Os06g0130500"
"9680","hypo - BGI (CHH context) - Upstream","Os06g0130600"
"9681","hypo - BGI (CHH context) - Upstream","Os06g0131700"
"9682","hypo - BGI (CHH context) - Upstream","Os06g0140700"
"9683","hypo - BGI (CHH context) - Upstream","Os06g0141600"
"9684","hypo - BGI (CHH context) - Upstream","Os06g0141950"
"9685","hypo - BGI (CHH context) - Upstream","Os06g0142000"
"9686","hypo - BGI (CHH context) - Upstream","Os06g0145700"
"9687","hypo - BGI (CHH context) - Upstream","Os06g0146600"
"9688","hypo - BGI (CHH context) - Upstream","Os06g0146650"
"9689","hypo - BGI (CHH context) - Upstream","Os06g0146800"
"9690","hypo - BGI (CHH context) - Upstream","Os06g0147600"
"9691","hypo - BGI (CHH context) - Upstream","Os06g0147800"
"9692","hypo - BGI (CHH context) - Upstream","Os06g0148500"
"9693","hypo - BGI (CHH context) - Upstream","Os06g0151850"
"9694","hypo - BGI (CHH context) - Upstream","Os06g0151900"
"9695","hypo - BGI (CHH context) - Upstream","Os06g0155050"
"9696","hypo - BGI (CHH context) - Upstream","Os06g0155750"
"9697","hypo - BGI (CHH context) - Upstream","Os06g0159450"
"9698","hypo - BGI (CHH context) - Upstream","Os06g0161100"
"9699","hypo - BGI (CHH context) - Upstream","Os06g0161400"
"9700","hypo - BGI (CHH context) - Upstream","Os06g0163300"
"9701","hypo - BGI (CHH context) - Upstream","Os06g0163350"
"9702","hypo - BGI (CHH context) - Upstream","Os06g0164600"
"9703","hypo - BGI (CHH context) - Upstream","Os06g0165800"
"9704","hypo - BGI (CHH context) - Upstream","Os06g0166400"
"9705","hypo - BGI (CHH context) - Upstream","Os06g0168150"
"9706","hypo - BGI (CHH context) - Upstream","Os06g0172600"
"9707","hypo - BGI (CHH context) - Upstream","Os06g0182100"
"9708","hypo - BGI (CHH context) - Upstream","Os06g0183700"
"9709","hypo - BGI (CHH context) - Upstream","Os06g0183600"
"9710","hypo - BGI (CHH context) - Upstream","Os06g0188950"
"9711","hypo - BGI (CHH context) - Upstream","Os06g0190800"
"9712","hypo - BGI (CHH context) - Upstream","Os06g0191500"
"9713","hypo - BGI (CHH context) - Upstream","Os06g0199300"
"9714","hypo - BGI (CHH context) - Upstream","Os06g0200350"
"9715","hypo - BGI (CHH context) - Upstream","Os06g0200600"
"9716","hypo - BGI (CHH context) - Upstream","Os06g0201000"
"9717","hypo - BGI (CHH context) - Upstream","Os06g0203800"
"9718","hypo - BGI (CHH context) - Upstream","Os06g0204800"
"9719","hypo - BGI (CHH context) - Upstream","Os06g0205100"
"9720","hypo - BGI (CHH context) - Upstream","Os06g0206200"
"9721","hypo - BGI (CHH context) - Upstream","Os06g0207000"
"9722","hypo - BGI (CHH context) - Upstream","Os06g0207200"
"9723","hypo - BGI (CHH context) - Upstream","Os06g0207500"
"9724","hypo - BGI (CHH context) - Upstream","Os06g0207866"
"9725","hypo - BGI (CHH context) - Upstream","Os06g0208200"
"9726","hypo - BGI (CHH context) - Upstream","Os06g0212400"
"9727","hypo - BGI (CHH context) - Upstream","Os06g0212500"
"9728","hypo - BGI (CHH context) - Upstream","Os06g0212900"
"9729","hypo - BGI (CHH context) - Upstream","Os06g0213900"
"9730","hypo - BGI (CHH context) - Upstream","Os06g0215500"
"9731","hypo - BGI (CHH context) - Upstream","Os06g0215533"
"9732","hypo - BGI (CHH context) - Upstream","Os06g0215600"
"9733","hypo - BGI (CHH context) - Upstream","Os06g0215750"
"9734","hypo - BGI (CHH context) - Upstream","Os06g0217500"
"9735","hypo - BGI (CHH context) - Upstream","Os06g0220900"
"9736","hypo - BGI (CHH context) - Upstream","Os06g0224300"
"9737","hypo - BGI (CHH context) - Upstream","Os06g0225600"
"9738","hypo - BGI (CHH context) - Upstream","Os06g0226700"
"9739","hypo - BGI (CHH context) - Upstream","Os06g0228200"
"9740","hypo - BGI (CHH context) - Upstream","Os06g0228732"
"9741","hypo - BGI (CHH context) - Upstream","Os06g0231600"
"9742","hypo - BGI (CHH context) - Upstream","Os06g0232100"
"9743","hypo - BGI (CHH context) - Upstream","Os06g0232400"
"9744","hypo - BGI (CHH context) - Upstream","Os06g0233000"
"9745","hypo - BGI (CHH context) - Upstream","Os06g0233101"
"9746","hypo - BGI (CHH context) - Upstream","Os06g0234800"
"9747","hypo - BGI (CHH context) - Upstream","Os06g0236300"
"9748","hypo - BGI (CHH context) - Upstream","Os06g0237502"
"9749","hypo - BGI (CHH context) - Upstream","Os06g0239000"
"9750","hypo - BGI (CHH context) - Upstream","Os06g0239500"
"9751","hypo - BGI (CHH context) - Upstream","Os06g0244700"
"9752","hypo - BGI (CHH context) - Upstream","Os06g0244901"
"9753","hypo - BGI (CHH context) - Upstream","Os06g0245700"
"9754","hypo - BGI (CHH context) - Upstream","Os06g0246000"
"9755","hypo - BGI (CHH context) - Upstream","Os06g0250600"
"9756","hypo - BGI (CHH context) - Upstream","Os06g0254600"
"9757","hypo - BGI (CHH context) - Upstream","Os06g0254700"
"9758","hypo - BGI (CHH context) - Upstream","Os06g0255200"
"9759","hypo - BGI (CHH context) - Upstream","Os06g0259850"
"9760","hypo - BGI (CHH context) - Upstream","Os06g0259901"
"9761","hypo - BGI (CHH context) - Upstream","Os06g0265000"
"9762","hypo - BGI (CHH context) - Upstream","Os06g0267200"
"9763","hypo - BGI (CHH context) - Upstream","Os06g0267400"
"9764","hypo - BGI (CHH context) - Upstream","Os06g0268500"
"9765","hypo - BGI (CHH context) - Upstream","Os06g0269151"
"9766","hypo - BGI (CHH context) - Upstream","Os06g0270982"
"9767","hypo - BGI (CHH context) - Upstream","Os06g0271000"
"9768","hypo - BGI (CHH context) - Upstream","Os06g0274100"
"9769","hypo - BGI (CHH context) - Upstream","Os06g0274550"
"9770","hypo - BGI (CHH context) - Upstream","Os06g0274600"
"9771","hypo - BGI (CHH context) - Upstream","Os06g0276300"
"9772","hypo - BGI (CHH context) - Upstream","Os06g0276750"
"9773","hypo - BGI (CHH context) - Upstream","Os06g0278450"
"9774","hypo - BGI (CHH context) - Upstream","Os06g0293100"
"9775","hypo - BGI (CHH context) - Upstream","Os06g0293300"
"9776","hypo - BGI (CHH context) - Upstream","Os06g0297800"
"9777","hypo - BGI (CHH context) - Upstream","Os06g0299100"
"9778","hypo - BGI (CHH context) - Upstream","Os06g0300000"
"9779","hypo - BGI (CHH context) - Upstream","Os06g0300100"
"9780","hypo - BGI (CHH context) - Upstream","Os06g0308900"
"9781","hypo - BGI (CHH context) - Upstream","Os06g0311600"
"9782","hypo - BGI (CHH context) - Upstream","Os06g0315900"
"9783","hypo - BGI (CHH context) - Upstream","Os06g0317200"
"9784","hypo - BGI (CHH context) - Upstream","Os06g0326000"
"9785","hypo - BGI (CHH context) - Upstream","Os06g0326400"
"9786","hypo - BGI (CHH context) - Upstream","Os06g0327400"
"9787","hypo - BGI (CHH context) - Upstream","Os06g0332600"
"9788","hypo - BGI (CHH context) - Upstream","Os06g0332800"
"9789","hypo - BGI (CHH context) - Upstream","Os06g0335975"
"9790","hypo - BGI (CHH context) - Upstream","Os06g0336001"
"9791","hypo - BGI (CHH context) - Upstream","Os06g0335900"
"9792","hypo - BGI (CHH context) - Upstream","Os06g0339800"
"9793","hypo - BGI (CHH context) - Upstream","Os06g0355500"
"9794","hypo - BGI (CHH context) - Upstream","Os06g0360500"
"9795","hypo - BGI (CHH context) - Upstream","Os06g0367500"
"9796","hypo - BGI (CHH context) - Upstream","Os06g0470800"
"9797","hypo - BGI (CHH context) - Upstream","Os06g0471100"
"9798","hypo - BGI (CHH context) - Upstream","Os06g0472200"
"9799","hypo - BGI (CHH context) - Upstream","Os06g0474500"
"9800","hypo - BGI (CHH context) - Upstream","Os06g0483500"
"9801","hypo - BGI (CHH context) - Upstream","Os06g0487900"
"9802","hypo - BGI (CHH context) - Upstream","Os06g0492000"
"9803","hypo - BGI (CHH context) - Upstream","Os06g0494400"
"9804","hypo - BGI (CHH context) - Upstream","Os06g0497500"
"9805","hypo - BGI (CHH context) - Upstream","Os06g0498400"
"9806","hypo - BGI (CHH context) - Upstream","Os06g0502800"
"9807","hypo - BGI (CHH context) - Upstream","Os06g0505700"
"9808","hypo - BGI (CHH context) - Upstream","Os06g0507300"
"9809","hypo - BGI (CHH context) - Upstream","Os06g0508950"
"9810","hypo - BGI (CHH context) - Upstream","Os06g0509100"
"9811","hypo - BGI (CHH context) - Upstream","Os06g0518300"
"9812","hypo - BGI (CHH context) - Upstream","Os06g0521500"
"9813","hypo - BGI (CHH context) - Upstream","Os06g0532500"
"9814","hypo - BGI (CHH context) - Upstream","Os06g0536333"
"9815","hypo - BGI (CHH context) - Upstream","Os06g0536850"
"9816","hypo - BGI (CHH context) - Upstream","Os06g0538200"
"9817","hypo - BGI (CHH context) - Upstream","Os06g0541600"
"9818","hypo - BGI (CHH context) - Upstream","Os06g0545900"
"9819","hypo - BGI (CHH context) - Upstream","Os06g0546000"
"9820","hypo - BGI (CHH context) - Upstream","Os06g0546400"
"9821","hypo - BGI (CHH context) - Upstream","Os06g0549600"
"9822","hypo - BGI (CHH context) - Upstream","Os06g0555900"
"9823","hypo - BGI (CHH context) - Upstream","Os06g0556000"
"9824","hypo - BGI (CHH context) - Upstream","Os06g0558900"
"9825","hypo - BGI (CHH context) - Upstream","Os06g0559400"
"9826","hypo - BGI (CHH context) - Upstream","Os06g0563900"
"9827","hypo - BGI (CHH context) - Upstream","Os06g0564300"
"9828","hypo - BGI (CHH context) - Upstream","Os06g0567666"
"9829","hypo - BGI (CHH context) - Upstream","Os06g0568101"
"9830","hypo - BGI (CHH context) - Upstream","Os06g0568200"
"9831","hypo - BGI (CHH context) - Upstream","Os06g0574700"
"9832","hypo - BGI (CHH context) - Upstream","Os06g0574550"
"9833","hypo - BGI (CHH context) - Upstream","Os06g0575500"
"9834","hypo - BGI (CHH context) - Upstream","Os06g0576600"
"9835","hypo - BGI (CHH context) - Upstream","Os06g0577350"
"9836","hypo - BGI (CHH context) - Upstream","Os06g0576800"
"9837","hypo - BGI (CHH context) - Upstream","Os06g0579400"
"9838","hypo - BGI (CHH context) - Upstream","Os06g0582400"
"9839","hypo - BGI (CHH context) - Upstream","Os06g0587900"
"9840","hypo - BGI (CHH context) - Upstream","Os06g0593100"
"9841","hypo - BGI (CHH context) - Upstream","Os06g0592950"
"9842","hypo - BGI (CHH context) - Upstream","Os06g0594100"
"9843","hypo - BGI (CHH context) - Upstream","Os06g0595800"
"9844","hypo - BGI (CHH context) - Upstream","Os06g0600100"
"9845","hypo - BGI (CHH context) - Upstream","Os06g0604400"
"9846","hypo - BGI (CHH context) - Upstream","Os06g0606000"
"9847","hypo - BGI (CHH context) - Upstream","Os06g0608401"
"9848","hypo - BGI (CHH context) - Upstream","Os06g0613400"
"9849","hypo - BGI (CHH context) - Upstream","Os06g0613500"
"9850","hypo - BGI (CHH context) - Upstream","Os06g0624100"
"9851","hypo - BGI (CHH context) - Upstream","Os06g0624700"
"9852","hypo - BGI (CHH context) - Upstream","Os06g0624750"
"9853","hypo - BGI (CHH context) - Upstream","Os06g0625500"
"9854","hypo - BGI (CHH context) - Upstream","Os06g0632700"
"9855","hypo - BGI (CHH context) - Upstream","Os06g0632800"
"9856","hypo - BGI (CHH context) - Upstream","Os06g0635200"
"9857","hypo - BGI (CHH context) - Upstream","Os06g0635250"
"9858","hypo - BGI (CHH context) - Upstream","Os06g0639200"
"9859","hypo - BGI (CHH context) - Upstream","Os06g0643700"
"9860","hypo - BGI (CHH context) - Upstream","Os06g0643750"
"9861","hypo - BGI (CHH context) - Upstream","Os06g0644500"
"9862","hypo - BGI (CHH context) - Upstream","Os06g0646500"
"9863","hypo - BGI (CHH context) - Upstream","Os06g0647000"
"9864","hypo - BGI (CHH context) - Upstream","Os06g0647700"
"9865","hypo - BGI (CHH context) - Upstream","Os06g0649500"
"9866","hypo - BGI (CHH context) - Upstream","Os06g0651900"
"9867","hypo - BGI (CHH context) - Upstream","Os06g0652000"
"9868","hypo - BGI (CHH context) - Upstream","Os06g0653100"
"9869","hypo - BGI (CHH context) - Upstream","Os06g0656566"
"9870","hypo - BGI (CHH context) - Upstream","Os06g0656700"
"9871","hypo - BGI (CHH context) - Upstream","Os06g0659100"
"9872","hypo - BGI (CHH context) - Upstream","Os06g0661400"
"9873","hypo - BGI (CHH context) - Upstream","Os06g0661766"
"9874","hypo - BGI (CHH context) - Upstream","Os06g0662850"
"9875","hypo - BGI (CHH context) - Upstream","Os06g0663200"
"9876","hypo - BGI (CHH context) - Upstream","Os06g0664300"
"9877","hypo - BGI (CHH context) - Upstream","Os06g0666500"
"9878","hypo - BGI (CHH context) - Upstream","Os06g0671000"
"9879","hypo - BGI (CHH context) - Upstream","Os06g0672801"
"9880","hypo - BGI (CHH context) - Upstream","Os06g0673800"
"9881","hypo - BGI (CHH context) - Upstream","Os06g0680700"
"9882","hypo - BGI (CHH context) - Upstream","Os06g0682300"
"9883","hypo - BGI (CHH context) - Upstream","Os06g0686050"
"9884","hypo - BGI (CHH context) - Upstream","Os06g0687400"
"9885","hypo - BGI (CHH context) - Upstream","Os06g0687450"
"9886","hypo - BGI (CHH context) - Upstream","Os06g0687500"
"9887","hypo - BGI (CHH context) - Upstream","Os06g0688300"
"9888","hypo - BGI (CHH context) - Upstream","Os06g0691200"
"9889","hypo - BGI (CHH context) - Upstream","Os06g0691800"
"9890","hypo - BGI (CHH context) - Upstream","Os06g0693100"
"9891","hypo - BGI (CHH context) - Upstream","Os06g0695451"
"9892","hypo - BGI (CHH context) - Upstream","Os06g0695500"
"9893","hypo - BGI (CHH context) - Upstream","Os06g0695600"
"9894","hypo - BGI (CHH context) - Upstream","Os06g0698711"
"9895","hypo - BGI (CHH context) - Upstream","Os06g0701100"
"9896","hypo - BGI (CHH context) - Upstream","Os06g0703900"
"9897","hypo - BGI (CHH context) - Upstream","Os06g0706100"
"9898","hypo - BGI (CHH context) - Upstream","Os06g0708400"
"9899","hypo - BGI (CHH context) - Upstream","Os06g0710700"
"9900","hypo - BGI (CHH context) - Upstream","Os06g0710800"
"9901","hypo - BGI (CHH context) - Upstream","Os06g0713000"
"9902","hypo - BGI (CHH context) - Upstream","Os06g0714200"
"9903","hypo - BGI (CHH context) - Upstream","Os06g0714432"
"9904","hypo - BGI (CHH context) - Upstream","Os06g0720301"
"9905","hypo - BGI (CHH context) - Upstream","Os06g0725200"
"9906","hypo - BGI (CHH context) - Upstream","Os06g0725250"
"9907","hypo - BGI (CHH context) - Upstream","Os06g0730150"
"9908","hypo - BGI (CHH context) - Upstream","Os07g0100200"
"9909","hypo - BGI (CHH context) - Upstream","Os07g0101800"
"9910","hypo - BGI (CHH context) - Upstream","Os07g0106900"
"9911","hypo - BGI (CHH context) - Upstream","Os07g0107000"
"9912","hypo - BGI (CHH context) - Upstream","Os07g0107100"
"9913","hypo - BGI (CHH context) - Upstream","Os07g0110500"
"9914","hypo - BGI (CHH context) - Upstream","Os07g0111400"
"9915","hypo - BGI (CHH context) - Upstream","Os07g0112300"
"9916","hypo - BGI (CHH context) - Upstream","Os07g0112351"
"9917","hypo - BGI (CHH context) - Upstream","Os07g0117400"
"9918","hypo - BGI (CHH context) - Upstream","Os07g0123100"
"9919","hypo - BGI (CHH context) - Upstream","Os07g0124600"
"9920","hypo - BGI (CHH context) - Upstream","Os07g0129100"
"9921","hypo - BGI (CHH context) - Upstream","Os07g0139000"
"9922","hypo - BGI (CHH context) - Upstream","Os07g0150200"
"9923","hypo - BGI (CHH context) - Upstream","Os07g0151650"
"9924","hypo - BGI (CHH context) - Upstream","Os07g0152700"
"9925","hypo - BGI (CHH context) - Upstream","Os07g0154800"
"9926","hypo - BGI (CHH context) - Upstream","Os07g0159800"
"9927","hypo - BGI (CHH context) - Upstream","Os07g0162700"
"9928","hypo - BGI (CHH context) - Upstream","Os07g0162900"
"9929","hypo - BGI (CHH context) - Upstream","Os07g0164100"
"9930","hypo - BGI (CHH context) - Upstream","Os07g0164700"
