"","Gene_ID","Total_Lists_Present_In","Categories"
"3357","Os10g0164500",2,"hypo - Azucena (CHG context) - genes | hypo - BGI (CHG context) - Upstream"
"3358","Os10g0167250",2,"hypo - Azucena (CHG context) - Upstream | BGI_Expressed_genes"
"3359","Os10g0167500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3360","Os10g0168500",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3361","Os10g0174548",2,"hyper - BGI (CG context) - genes | hyper - BGI (CHG context) - genes"
"3362","Os10g0174624",2,"hyper - BGI (CG context) - genes | hyper - BGI (CHG context) - genes"
"3363","Os10g0184250",2,"hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3364","Os10g0189100",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3365","Os10g0193500",2,"hyper - Azucena (CHG context) - genes | hypo - BGI (CHH context) - genes"
"3366","Os10g0199500",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream"
"3367","Os10g0317300",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3368","Os10g0320100",2,"hypo - Azucena (CG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3369","Os10g0320400",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3370","Os10g0325750",2,"hyper - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"3371","Os10g0330300",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3372","Os10g0340301",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3373","Os10g0341401",2,"hyper - BGI (CHH context) - genes | hypo - BGI (CHG context) - Upstream"
"3374","Os10g0343400",2,"hypo - Azucena (CHG context) - Upstream | hyper - BGI (CHG context) - Upstream"
"3375","Os10g0346600",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3376","Os10g0351200",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream"
"3377","Os10g0361375",2,"hypo - Azucena (CHG context) - genes | hyper - Azucena (CHH context) - Upstream"
"3378","Os10g0374450",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes"
"3379","Os10g0384600",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3380","Os10g0388500",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes"
"3381","Os10g0392500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3382","Os10g0394100",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3383","Os10g0397500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3384","Os10g0398600",2,"hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3385","Os10g0399100",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes"
"3386","Os10g0406800",2,"hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"3387","Os10g0416500",2,"hyper - Azucena (CG context) - Upstream | hyper - Azucena (CHG context) - Upstream"
"3388","Os10g0418900",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3389","Os10g0420332",2,"hypo - Azucena (CHG context) - genes | hyper - Azucena (CHH context) - Upstream"
"3390","Os10g0420800",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3391","Os10g0421500",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3392","Os10g0427100",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"3393","Os10g0430800",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3394","Os10g0431000",2,"hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream"
"3395","Os10g0431100",2,"hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream"
"3396","Os10g0439333",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream"
"3397","Os10g0442700",2,"hypo - BGI (CHG context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3398","Os10g0446600",2,"hyper - BGI (CG context) - genes | hyper - Azucena (CHH context) - Upstream"
"3399","Os10g0447100",2,"hypo - BGI (CG context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3400","Os10g0459900",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"3401","Os10g0460000",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"3402","Os10g0466500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3403","Os10g0475100",2,"hypo - Azucena (CHH context) - Upstream | AZU_Expressed_genes"
"3404","Os10g0476300",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"3405","Os10g0476700",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3406","Os10g0481300",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3407","Os10g0483700",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3408","Os10g0488100",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3409","Os10g0491450",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3410","Os10g0495400",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream"
"3411","Os10g0503500",2,"hyper - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3412","Os10g0507000",2,"hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"3413","Os10g0508000",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - Upstream"
"3414","Os10g0508050",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - Upstream"
"3415","Os10g0509200",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3416","Os10g0509401",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3417","Os10g0513900",2,"hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes"
"3418","Os10g0521400",2,"hypo - BGI (CHG context) - genes | hyper - BGI (CHH context) - Upstream"
"3419","Os10g0521450",2,"hypo - BGI (CHG context) - genes | hyper - BGI (CHH context) - Upstream"
"3420","Os10g0521900",2,"hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3421","Os10g0525500",2,"hypo - Azucena (CHH context) - Upstream | BGI_Expressed_genes"
"3422","Os10g0527601",2,"hypo - Azucena (CHG context) - Upstream | BGI_Expressed_genes"
"3423","Os10g0528300",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3424","Os10g0534900",2,"hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - Upstream"
"3425","Os10g0535900",2,"hypo - BGI (CHG context) - genes | AZU_Expressed_genes"
"3426","Os10g0536100",2,"hypo - Azucena (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"3427","Os10g0536400",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHG context) - Upstream"
"3428","Os10g0536600",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3429","Os10g0541000",2,"hyper - Azucena (CG context) - genes | hypo - Azucena (CG context) - genes"
"3430","Os10g0542800",2,"hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3431","Os10g0543400",2,"hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"3432","Os10g0544600",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CG context) - Upstream"
"3433","Os10g0545200",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3434","Os10g0549700",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3435","Os10g0550800",2,"hypo - BGI (CHG context) - genes | BGI_Expressed_genes"
"3436","Os10g0551800",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3437","Os10g0554200",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3438","Os10g0560400",2,"hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3439","Os10g0561900",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3440","Os10g0566700",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"3441","Os10g0570200",2,"hyper - Azucena (CHG context) - genes | hypo - Azucena (CG context) - Upstream"
"3442","Os10g0579600",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3443","Os10g0579800",2,"hyper - Azucena (CG context) - genes | hyper - Azucena (CHH context) - genes"
"3444","Os11g0103400",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"3445","Os11g0106000",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3446","Os11g0115301",2,"hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"3447","Os11g0116900",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3448","Os11g0134166",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3449","Os11g0134300",2,"hypo - Azucena (CHH context) - genes | hyper - BGI (CG context) - genes"
"3450","Os11g0137200",2,"hyper - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3451","Os11g0138400",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3452","Os11g0145200",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3453","Os11g0152500",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3454","Os11g0158200",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3455","Os11g0160400",2,"hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes"
"3456","Os11g0164900",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
"3457","Os11g0167400",2,"hypo - BGI (CHH context) - genes | hyper - Azucena (CG context) - Upstream"
"3458","Os11g0170000",2,"hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream"
"3459","Os11g0173100",2,"hypo - Azucena (CHG context) - genes | hyper - BGI (CHG context) - genes"
"3460","Os11g0179000",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3461","Os11g0180800",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3462","Os11g0184300",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes"
"3463","Os11g0184350",2,"hyper - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"3464","Os11g0186200",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3465","Os11g0186300",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes"
"3466","Os11g0195200",2,"hypo - BGI (CG context) - Upstream | hyper - BGI (CG context) - Upstream"
"3467","Os11g0196400",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3468","Os11g0197725",2,"hyper - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3469","Os11g0201900",2,"hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - genes"
"3470","Os11g0202400",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHG context) - Upstream"
"3471","Os11g0205300",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3472","Os11g0208300",2,"hyper - Azucena (CG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3473","Os11g0209600",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3474","Os11g0210201",2,"hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes"
"3475","Os11g0213000",2,"hypo - Azucena (CG context) - genes | hyper - Azucena (CHG context) - genes"
"3476","Os11g0214700",2,"hypo - Azucena (CHG context) - genes | hypo - BGI (CG context) - genes"
"3477","Os11g0214900",2,"hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream"
"3478","Os11g0219400",2,"hypo - Azucena (CHG context) - genes | hypo - Azucena (CG context) - Upstream"
"3479","Os11g0220100",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CG context) - genes"
"3480","Os11g0221000",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHG context) - Upstream"
"3481","Os11g0223201",2,"hyper - Azucena (CG context) - genes | hypo - BGI (CHG context) - Upstream"
"3482","Os11g0224200",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3483","Os11g0224600",2,"hyper - BGI (CHG context) - genes | hypo - BGI (CHH context) - Upstream"
"3484","Os11g0227200",2,"hyper - Azucena (CG context) - genes | hyper - Azucena (CHH context) - genes"
"3485","Os11g0228600",2,"hyper - BGI (CG context) - genes | hyper - BGI (CHG context) - Upstream"
"3486","Os11g0235200",2,"hyper - BGI (CG context) - genes | hypo - BGI (CHG context) - Upstream"
"3487","Os11g0237300",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3488","Os11g0237600",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3489","Os11g0244100",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3490","Os11g0245400",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3491","Os11g0246250",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
"3492","Os11g0246300",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3493","Os11g0249000",2,"hypo - BGI (CHH context) - genes | BGI_Expressed_genes"
"3494","Os11g0249300",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3495","Os11g0250900",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3496","Os11g0257800",2,"hyper - Azucena (CG context) - genes | hyper - BGI (CHG context) - Upstream"
"3497","Os11g0264600",2,"hypo - Azucena (CG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3498","Os11g0264900",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream"
"3499","Os11g0264950",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream"
"3500","Os11g0265600",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3501","Os11g0265650",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3502","Os11g0266800",2,"hypo - Azucena (CHG context) - genes | hyper - BGI (CG context) - Upstream"
"3503","Os11g0270201",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHG context) - Upstream"
"3504","Os11g0275500",2,"hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"3505","Os11g0276000",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3506","Os11g0276100",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3507","Os11g0278900",2,"hypo - Azucena (CG context) - genes | hyper - BGI (CHH context) - genes"
"3508","Os11g0283500",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"3509","Os11g0289700",2,"hypo - Azucena (CHG context) - Upstream | AZU_Expressed_genes"
"3510","Os11g0291450",2,"hypo - Azucena (CHG context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3511","Os11g0291475",2,"hypo - Azucena (CHG context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3512","Os11g0296800",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3513","Os11g0297300",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream"
"3514","Os11g0297400",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream"
"3515","Os11g0303050",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CG context) - Upstream"
"3516","Os11g0308432",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream"
"3517","Os11g0425100",2,"hypo - Azucena (CG context) - genes | hypo - Azucena (CHG context) - genes"
"3518","Os11g0429200",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3519","Os11g0432600",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3520","Os11g0432650",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3521","Os11g0432800",2,"hypo - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"3522","Os11g0433900",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3523","Os11g0441500",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes"
"3524","Os11g0441900",2,"hypo - BGI (CHH context) - genes | AZU_Expressed_genes"
"3525","Os11g0444000",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"3526","Os11g0444400",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3527","Os11g0461000",2,"hyper - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
"3528","Os11g0481150",2,"hyper - Azucena (CG context) - genes | hyper - BGI (CG context) - genes"
"3529","Os11g0506300",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes"
"3530","Os11g0513900",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"3531","Os11g0515700",2,"hyper - Azucena (CG context) - genes | hypo - BGI (CHH context) - genes"
"3532","Os11g0516000",2,"hypo - BGI (CG context) - Upstream | hypo - BGI (CHG context) - Upstream"
"3533","Os11g0517200",2,"hyper - Azucena (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"3534","Os11g0517400",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"3535","Os11g0520950",2,"hypo - Azucena (CHH context) - genes | hyper - BGI (CHH context) - genes"
"3536","Os11g0521000",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3537","Os11g0525200",2,"hyper - BGI (CG context) - Upstream | hyper - BGI (CHG context) - Upstream"
"3538","Os11g0525600",2,"hyper - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"3539","Os11g0525700",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHG context) - Upstream"
"3540","Os11g0531300",2,"hyper - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
