,Gene_ID,Total_Lists_Present_In,Categories,ANNOTATION_GENE,ANNOTATION_RXN,Repeat,MSU,MSU_1,TF,Enzymes,RXN,PATHWAY
3329,Os09g0528000,2,hypo - Azucena (CHG context) - Upstream | hyper - Azucena (CHH context) - Upstream,"Kinesin, motor region domain containing protein.",,,"LOC_Os09g35890.1,LOC_Os09g35890.2",LOC_Os09g35890,,,,
3330,Os09g0530300,2,hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes,Cytochrome P450 family protein.,,,LOC_Os09g36080.1,LOC_Os09g36080,,(-)-deoxypodophyllotoxin oxidative demethylase,,
3331,Os09g0541000,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Water channel protein, Aquaporin, Rapid water transport, Maintenance of the water balance in cells, Chilling resistance",,,LOC_Os09g36930.1,LOC_Os09g36930,,,,
3332,Os09g0541050,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical protein.,,,None,None,,,,
3333,Os09g0551201,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"S-Domain kinase-1, Response to cadmium stress, Response to B. glumae infection",,,LOC_Os09g37840.1,LOC_Os09g37840,,,,
3334,Os09g0553800,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os09g38080.1,LOC_Os09g38080,,,,
3335,Os09g0563200,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Potassium transporter 18, Mediation of phloem K(+) loading and redistribution",,,"LOC_Os09g38960.2,LOC_Os09g38960.3,LOC_Os09g38960.4",LOC_Os09g38960,,,,
3336,Os09g0563225,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
3337,Os09g0563700,2,hypo - BGI (CG context) - Upstream | hypo - BGI (CHH context) - Upstream,Kelch related domain containing protein.,,,LOC_Os09g39020.1,LOC_Os09g39020,,,,
3338,Os09g0564400,2,AZU_Expressed_genes | BGI_Expressed_genes,Hypothetical conserved gene.,,,LOC_Os09g39090.1,LOC_Os09g39090,,,,
3339,Os09g0564700,2,hyper - BGI (CHH context) - genes | AZU_Expressed_genes,Similar to Vignain.,,,LOC_Os09g39120.1,LOC_Os09g39120,,,,
3340,Os09g0572301,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CG context) - Upstream,Hypothetical conserved gene.,,,None,None,,,,
3341,Os09g0573100,2,hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream,Ubiquitin domain containing protein.,,,LOC_Os09g39980.1,LOC_Os09g39980,,,,
3342,Os10g0100300,2,hyper - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes,NAD(P)-binding domain containing protein.,,,"LOC_Os10g01044.1,LOC_Os10g01044.2,LOC_Os10g01044.3",LOC_Os10g01044,,,,
3343,Os10g0104800,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Proline-rich extensin-like receptor kinase 8, Response to abscisic acid (ABA) and gibberellin (GA) treatment, Response to M.oryzae infection",,,LOC_Os10g01560.1,LOC_Os10g01560,,,,
3344,Os10g0111850,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,,,,,,,,,
3345,Os10g0111900,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,"Similar to Protein kinase domain containing protein, expressed.",,,"LOC_Os10g02276.1,LOC_Os10g02284.1",LOC_Os10g02276,,,,
3346,Os10g0122400,2,hyper - Azucena (CHH context) - Upstream | hyper - BGI (CHG context) - Upstream,,,,,,,,,
3347,Os10g0122500,2,hyper - Azucena (CHH context) - Upstream | hyper - BGI (CHG context) - Upstream,Hypothetical conserved gene.,,,LOC_Os10g03390.1,LOC_Os10g03390,,benzyl alcohol <em>O</em>-benzoyltransferase,,volatile benzenoid biosynthesis I (ester formation) // volatile esters biosynthesis (during fruit ripening)
3348,Os10g0127900,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Similar to F-box domain containing protein, expressed.",,,"LOC_Os10g03850.1,LOC_Os10g03850.2,LOC_Os10g03850.3,LOC_Os10g03850.4,LOC_Os10g03850.5",LOC_Os10g03850,,,,
3349,Os10g0130600,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Nucleotide-binding LRR receptor (NLR) family protein,,,LOC_Os10g04060.1,LOC_Os10g04060,,,,
3350,Os10g0131800,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Nucleotide-binding LRR receptor (NLR) family protein,,,LOC_Os10g04180.1,LOC_Os10g04180,,,,
3351,Os10g0138100,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Similar to Aldehyde oxidase-2.,,,LOC_Os10g04860.1,LOC_Os10g04860,,aldehyde oxidase,,
3352,Os10g0138150,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
3353,Os10g0141700,2,hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Hypothetical gene.,,,"LOC_Os10g05210.1,LOC_Os10g05210.2,LOC_Os10g05210.3",LOC_Os10g05210,,,,
3354,Os10g0150700,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Protein of unknown function DUF1210 family protein.,,,"LOC_Os10g05990.1,LOC_Os10g05990.2",LOC_Os10g05990,,,,
3355,Os10g0162980,2,hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes,"Similar to Anthocyanidin 5, 3-O-glucosyltransferase.",,,LOC_Os10g07970.1,LOC_Os10g07970,,2.4.1 -- Hexosyltransferases // 2.4.1 -- Hexosyltransferases,,
3356,Os10g0163130,2,hyper - Azucena (CG context) - genes | hyper - Azucena (CHH context) - genes,"Similar to Integral membrane protein DUF6 containing protein, expressed.",,,LOC_Os10g07998.1,LOC_Os10g07998,,,,
3357,Os10g0164500,2,hypo - Azucena (CHG context) - genes | hypo - BGI (CHG context) - Upstream,"Similar to Cytochrome P450 family protein, expressed.",,,"LOC_Os10g08230.1,LOC_Os10g08260.1",LOC_Os10g08230,,geraniol 8-hydroxylase,,
3358,Os10g0167250,2,hypo - Azucena (CHG context) - Upstream | BGI_Expressed_genes,Similar to Cytochrome P450 CYP76H18.,,,LOC_Os10g08540.1,LOC_Os10g08540,,geraniol 8-hydroxylase,,
3359,Os10g0167500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical conserved gene.,,,LOC_Os10g08570.1,LOC_Os10g08570,,,,
3360,Os10g0168500,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Similar to Chalcone and stilbene synthases, N-terminal domain containing protein.",,,"LOC_Os10g08680.1,LOC_Os10g08710.1",LOC_Os10g08680,,curcumin synthase // curcumin synthase // bisdemethoxycurcumin synthase // 2.3.1 -- Transferring groups other than amino-acyl groups,,
3361,Os10g0174548,2,hyper - BGI (CG context) - genes | hyper - BGI (CHG context) - genes,Similar to Calcium binding EGF domain containing protein.,,,"LOC_Os10g09550.1,LOC_Os10g09570.1",LOC_Os10g09550,,,,
3362,Os10g0174624,2,hyper - BGI (CG context) - genes | hyper - BGI (CHG context) - genes,,,,,,,,,
3363,Os10g0184250,2,hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
3364,Os10g0189100,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Plastidic phosphoglucomutase, Starch synthesis in rice pollen",,,"LOC_Os10g11140.1,LOC_Os10g11140.2",LOC_Os10g11140,,"phosphoglucomutase (&alpha;-<small>D</small>-glucose-1,6-bisphosphate-dependent)",,sucrose biosynthesis I (from photosynthesis) // superpathway of sucrose and starch metabolism I (non-photosynthetic tissue) // UDP-&alpha;-D-glucose biosynthesis // sucrose degradation II (sucrose synthase) // starch biosynthesis
3365,Os10g0193500,2,hyper - Azucena (CHG context) - genes | hypo - BGI (CHH context) - genes,Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor domain containing protein.,,,LOC_Os10g11750.1,LOC_Os10g11750,,,,
3366,Os10g0199500,2,hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream,Hypothetical conserved gene.,,,LOC_Os10g12500.1,LOC_Os10g12500,,,,
3367,Os10g0317300,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os10g16930.1,LOC_Os10g16930,,,,
3368,Os10g0320100,2,hypo - Azucena (CG context) - Upstream | hypo - BGI (CHH context) - Upstream,"Flavonoid 3'-hydroxylase, Cytochrome P450 75B3, Flavone C-glycosides biosynthesis",,,LOC_Os10g17260.1,LOC_Os10g17260,,,,
3369,Os10g0320400,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Similar to ATP synthase gamma chain, mitochondrial precursor (EC 3.6.3.14).",,,LOC_Os10g17280.1,LOC_Os10g17280,,,,ATP biosynthesis
3370,Os10g0325750,2,hyper - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,,,,,,,,,
3371,Os10g0330300,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os10g18364.1,LOC_Os10g18364,,,,
3372,Os10g0340301,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Conserved hypothetical protein.,,,"LOC_Os10g19919.1,LOC_Os10g19919.2,LOC_Os10g19919.3,LOC_Os10g19919.4",LOC_Os10g19919,,,,
3373,Os10g0341401,2,hyper - BGI (CHH context) - genes | hypo - BGI (CHG context) - Upstream,Hypothetical gene.,,,None,None,,,,
3374,Os10g0343400,2,hypo - Azucena (CHG context) - Upstream | hyper - BGI (CHG context) - Upstream,Cellulose synthase like protein F7,,,LOC_Os10g20260.1,LOC_Os10g20260,,cellulose synthase (UDP-forming),,cellulose biosynthesis
3375,Os10g0346600,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Vacuolar sorting receptor 1,,,LOC_Os10g20630.1,LOC_Os10g20630,,,,
3376,Os10g0351200,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream,"Similar to Cytochrome P450 family protein, expressed.",,,"LOC_Os10g21050.1,LOC_Os10g21060.1",LOC_Os10g21050,,marmesin synthase,,
3377,Os10g0361375,2,hypo - Azucena (CHG context) - genes | hyper - Azucena (CHH context) - Upstream,Hypothetical conserved gene.,,,None,None,,,,
3378,Os10g0374450,2,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes,Similar to Barren inflorescence2-like serine/threonine protein kinase (Fragment).,,,None,None,,,,
3379,Os10g0384600,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Cyclin-like F-box domain containing protein.,,,LOC_Os10g24370.1,LOC_Os10g24370,,,,
3380,Os10g0388500,2,hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes,Conserved hypothetical protein.,,,LOC_Os10g24940.1,LOC_Os10g24940,,,,
3381,Os10g0392500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Similar to RNA methyltransferase, TrmH family protein, expressed.",,,"LOC_Os10g25300.1,LOC_Os10g25300.2",LOC_Os10g25300,,,,
3382,Os10g0394100,2,hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Metallophosphoesterase domain containing protein.,,,LOC_Os10g25430.1,LOC_Os10g25430,,,,
3383,Os10g0397500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os10g25800.1,LOC_Os10g25800,,,,
3384,Os10g0398600,2,hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,"Similar to cDNA clone:J013004F22, full insert sequence.",,,LOC_Os10g25900.1,LOC_Os10g25900,,,,
3385,Os10g0399100,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes,Similar to Cys/Met metabolism PLP-dependent enzyme family protein.,,,"LOC_Os10g25930.1,LOC_Os10g25940.1",LOC_Os10g25930,,plant cystathionine &gamma;-synthase,,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II // L-methionine biosynthesis II"
3386,Os10g0406800,2,hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream,Armadillo-like helical domain containing protein.,,,"LOC_Os10g26660.1,LOC_Os10g26660.2",LOC_Os10g26660,,,,
3387,Os10g0416500,2,hyper - Azucena (CG context) - Upstream | hyper - Azucena (CHG context) - Upstream,"Class IIIb chitinase, Family 8 of plant pathogenesis-related protein, Defense against pathogenic fungi",,,LOC_Os10g28080.1,LOC_Os10g28080,,chitinase,,
3388,Os10g0418900,2,hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical conserved gene.,,,LOC_Os10g28299.1,LOC_Os10g28299,,,,
3389,Os10g0420332,2,hypo - Azucena (CHG context) - genes | hyper - Azucena (CHH context) - Upstream,,,,,,,,,
3390,Os10g0420800,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Similar to cDNA clone:J013149A17, full insert sequence.",,,None,None,,,,
3391,Os10g0421500,2,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream,"Similar to cDNA clone:J013149A17, full insert sequence.",,,"LOC_Os10g28570.1,LOC_Os10g28570.2,LOC_Os10g28570.3,LOC_Os10g28570.4",LOC_Os10g28570,,,,
3392,Os10g0427100,2,hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
3393,Os10g0430800,2,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream,Hypothetical conserved gene.,,,"LOC_Os10g29530.1,LOC_Os10g29530.2,LOC_Os10g29530.3",LOC_Os10g29530,,,,
3394,Os10g0431000,2,hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream,Similar to predicted protein.,,,LOC_Os10g29560.1,LOC_Os10g29560,,RING-type E3 ubiquitin transferase,,
3395,Os10g0431100,2,hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream,Hypothetical protein.,,,None,None,,,,
3396,Os10g0439333,2,hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream,Similar to BTB/POZ domain containing protein.,,,LOC_Os10g30350.1,LOC_Os10g30350,,,,
3397,Os10g0442700,2,hypo - BGI (CHG context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to Protein serine/threonine kinase (Protein kinase).,,,"LOC_Os10g30590.1,LOC_Os10g30590.2",LOC_Os10g30590,,,,
3398,Os10g0446600,2,hyper - BGI (CG context) - genes | hyper - Azucena (CHH context) - Upstream,Conserved hypothetical protein.,,,"LOC_Os10g30951.1,LOC_Os10g30951.2",LOC_Os10g30951,,,,
3399,Os10g0447100,2,hypo - BGI (CG context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to Ubiquitin-conjugating enzyme E2-21 kDa 2 (EC 6.3.2.19) (Ubiquitin- protein ligase 5) (Ubiquitin carrier protein 5).,,,"LOC_Os10g31000.1,LOC_Os10g31000.2",LOC_Os10g31000,,(E3-independent) E2 ubiquitin-conjugating enzyme // E2 ubiquitin-conjugating enzyme,,
3400,Os10g0459900,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
3401,Os10g0460000,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os10g32199.1,LOC_Os10g32199,,Os10t0460000-01,L-valine + L-tryptophan + L-methionine + 2 NADPH + 2 H+  ->  N-methyl-L-valyl-L-tryptophanol + L-homocysteine + 2 NADP+ + 2 H2O,
3402,Os10g0466500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,CCT domain containing protein.,,,"LOC_Os10g32900.1,LOC_Os10g32900.2",LOC_Os10g32900,,,,
3403,Os10g0475100,2,hypo - Azucena (CHH context) - Upstream | AZU_Expressed_genes,Similar to oxidoreductase.,,,"LOC_Os10g33540.1,LOC_Os10g33550.1",LOC_Os10g33540,,long-chain-alcohol oxidase,,
3404,Os10g0476300,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Similar to casein kinase I isoform delta-like.,,,"LOC_Os10g33650.1,LOC_Os10g33650.2,LOC_Os10g33650.3",LOC_Os10g33650,,,,
3405,Os10g0476700,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Esterase, SGNH hydrolase-type, subgroup domain containing protein.",,,LOC_Os10g33690.1,LOC_Os10g33690,,isoamyl acetate esterase // isoamyl acetate esterase,,
3406,Os10g0481300,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Similar to Glutathione S-transferase, N-terminal domain containing protein, expressed.",,,LOC_Os10g34020.1,LOC_Os10g34020,,glutathione transferase,,
3407,Os10g0483700,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
3408,Os10g0488100,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Similar to prefoldin subunit 5.,,,"LOC_Os10g34670.1,LOC_Os10g34670.2",LOC_Os10g34670,,,,
3409,Os10g0491450,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
3410,Os10g0495400,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,"Protein Rf1, mitochondrial",,,LOC_Os10g35260.1,LOC_Os10g35260,,,,
3411,Os10g0503500,2,hyper - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,"Similar to NAD-dependent malic enzyme 59 kDa isoform, mitochondrial precursor (EC 1.1.1.39) (NAD-ME).",,,"LOC_Os10g35960.1,LOC_Os10g35960.2",LOC_Os10g35960,,malate dehydrogenase (oxaloacetate-decarboxylating) // malate dehydrogenase (decarboxylating),,"superpathway of glyoxylate cycle and fatty acid degradation // superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle // glyoxylate cycle // TCA cycle II (plants and fungi) // gluconeogenesis I"
3412,Os10g0507000,2,hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream,"Nucleotide-binding LRR receptor (NLR) family protein, Non-canonical",,,LOC_Os10g36270.1,LOC_Os10g36270,,,,
3413,Os10g0508000,2,hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - Upstream,Similar to C-terminal peptide-binding protein 1.,,,LOC_Os10g36390.1,LOC_Os10g36390,,<small>L</small>-ascorbate oxidase,,
3414,Os10g0508050,2,hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - Upstream,,,,,,,,,
3415,Os10g0509200,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Similar to plastid-lipid associated protein PAP / fibrillin family protein.,,,None,None,,,,
3416,Os10g0509401,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os10g36580.1,LOC_Os10g36580,,,,
3417,Os10g0513900,2,hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes,Cytochrome P450 family protein.,,,LOC_Os10g36980.1,LOC_Os10g36980,,long-chain fatty acid &omega;-monooxygenase,,suberin monomers biosynthesis // sporopollenin precursors biosynthesis // cutin biosynthesis
3418,Os10g0521400,2,hypo - BGI (CHG context) - genes | hyper - BGI (CHH context) - Upstream,Alpha/beta hydrolase fold-1 domain containing protein.,,,"LOC_Os10g37710.1,LOC_Os10g37710.2",LOC_Os10g37710,,soluble epoxide hydrolase,,
3419,Os10g0521450,2,hypo - BGI (CHG context) - genes | hyper - BGI (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
3420,Os10g0521900,2,hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to Membrane protein.,,,"LOC_Os10g37760.1,LOC_Os10g37760.2",LOC_Os10g37760,,,,
3421,Os10g0525500,2,hypo - Azucena (CHH context) - Upstream | BGI_Expressed_genes,Similar to glutathione transferase31.,,,LOC_Os10g38150.1,LOC_Os10g38150,,glutathione transferase,,
3422,Os10g0527601,2,hypo - Azucena (CHG context) - Upstream | BGI_Expressed_genes,"Glutathione S-transferase, C-terminal-like domain containing protein.",,,LOC_Os10g38350.1,LOC_Os10g38350,,glutathione transferase,,
3423,Os10g0528300,2,AZU_Expressed_genes | BGI_Expressed_genes,Tau class glutathione S-transferase 4,,,None,None,,glutathione transferase,,
3424,Os10g0534900,2,hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - Upstream,Similar to Prep (Fragment).,,,LOC_Os10g39030.1,LOC_Os10g39030,TALE,,,
3425,Os10g0535900,2,hypo - BGI (CHG context) - genes | AZU_Expressed_genes,Similar to ATEXPA7 (ARABIDOPSIS THALIANA EXPANSIN A7).,,,LOC_Os10g39110.1,LOC_Os10g39110,,,,
3426,Os10g0536100,2,hypo - Azucena (CG context) - genes | hypo - Azucena (CHH context) - Upstream,"MIKC-type MADS-box protein, Long day (LD)-specific negative regulator of flowering",,,"LOC_Os10g39130.1,LOC_Os10g39130.2",LOC_Os10g39130,MIKC_MADS,,,
3427,Os10g0536400,2,hypo - BGI (CHH context) - genes | hyper - BGI (CHG context) - Upstream,"Similar to Oxidoreductase, 2OG-Fe oxygenase family protein, expressed.",,,"LOC_Os10g39140.1,LOC_Os10g39140.2,LOC_Os10g39140.3,LOC_Os10g39140.4",LOC_Os10g39140,,flavanone 3-dioxygenase,,flavonoid biosynthesis (in equisetum) // flavonoid biosynthesis
3428,Os10g0536600,2,AZU_Expressed_genes | BGI_Expressed_genes,Plant peroxidase domain containing protein.,,,LOC_Os10g39160.1,LOC_Os10g39160,,peroxidase,,
